|6.6.6
PT_inf_gloss9_2.tab                                                                                 
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
           5
n,alqt.        node#          mu[O2],J/mol   mu[S2],J/mol   mu[C],J/mol   
  8.40000        85.0000       -358958.       -124901.       -71578.6     
  8.50000        86.0000       -358958.       -124901.       -71578.6     
  8.60000        87.0000       -358958.       -124901.       -71578.6     
  8.70000        88.0000       -358958.       -124901.       -71578.6     
  8.80000        89.0000       -358958.       -124901.       -71578.6     
  8.90000        90.0000       -358958.       -124901.       -71578.6     
  9.00000        91.0000       -358958.       -124901.       -71578.6     
  9.10000        92.0000       -358958.       -124901.       -71578.6     
  9.20000        93.0000       -358958.       -124901.       -71578.6     
  9.30000        94.0000       -358958.       -124901.       -71578.6     
  9.40000        95.0000       -358958.       -124901.       -71578.6     
  9.50000        96.0000       -358958.       -124901.       -71578.6     
  9.60000        97.0000       -358958.       -124901.       -71578.6     
  9.70000        98.0000       -358958.       -124901.       -71578.6     
  9.80000        99.0000       -358958.       -124901.       -71578.6     
  9.90000        100.000       -358958.       -124901.       -71578.6     
  10.0000        101.000       -358958.       -124901.       -71578.6     
  10.1000        102.000       -358958.       -124901.       -71578.6     
  10.2000        103.000       -358958.       -124901.       -71578.6     
  10.3000        104.000       -358958.       -124901.       -71578.6     
  10.4000        105.000       -358958.       -124901.       -71578.6     
  10.5000        106.000       -358958.       -124901.       -71578.6     
  10.6000        107.000       -358958.       -124901.       -71578.6     
  10.7000        108.000       -358958.       -124901.       -71578.6     
  10.8000        109.000       -358958.       -124901.       -71578.6     
  10.9000        110.000       -358958.       -124901.       -71578.6     
  11.0000        111.000       -358958.       -124901.       -71578.6     
  11.1000        112.000       -358958.       -124901.       -71578.6     
  11.2000        113.000       -358958.       -124901.       -71578.6     
  11.3000        114.000       -358958.       -124901.       -71578.6     
  11.4000        115.000       -358958.       -124901.       -71578.6     
  11.5000        116.000       -358958.       -124901.       -71578.6     
  11.6000        117.000       -358958.       -124901.       -71578.6     
  11.7000        118.000       -358958.       -124901.       -71578.6     
  11.8000        119.000       -358958.       -124901.       -71578.6     
  11.9000        120.000       -358958.       -124901.       -71578.6     
  12.0000        121.000       -358958.       -124901.       -71578.6     
  12.1000        122.000       -358958.       -124901.       -71578.6     
  12.2000        123.000       -358958.       -124901.       -71578.6     
  12.3000        124.000       -358958.       -124901.       -71578.6     
  12.4000        125.000       -358958.       -124901.       -71578.6     
  12.5000        126.000       -358958.       -124901.       -71578.6     
  12.6000        127.000       -358958.       -124901.       -71578.6     
  12.7000        128.000       -358958.       -124901.       -71578.6     
  12.8000        129.000       -358958.       -124901.       -71578.6     
  12.9000        130.000       -358958.       -124901.       -71578.6     
  13.0000        131.000       -358958.       -124901.       -71578.6     
  13.1000        132.000       -358958.       -124901.       -71578.6     
  13.2000        133.000       -358958.       -124901.       -71578.6     
  13.3000        134.000       -358958.       -124901.       -71578.6     
  13.4000        135.000       -358958.       -124901.       -71578.6     
  13.5000        136.000       -358958.       -124901.       -71578.6     
  13.6000        137.000       -358958.       -124901.       -71578.6     
  13.7000        138.000       -358958.       -124901.       -71578.6     
  13.8000        139.000       -358958.       -124901.       -71578.6     
  13.9000        140.000       -358958.       -124901.       -71578.6     
  14.0000        141.000       -358958.       -124901.       -71578.6     
  14.1000        142.000       -358958.       -124901.       -71578.6     
  14.2000        143.000       -358958.       -124901.       -71578.6     
  14.3000        144.000       -358958.       -124901.       -71578.6     
  14.4000        145.000       -358958.       -124901.       -71578.6     
  14.5000        146.000       -358958.       -124901.       -71578.6     
  14.6000        147.000       -358958.       -124901.       -71578.6     
  14.7000        148.000       -358958.       -124901.       -71578.6     
  14.8000        149.000       -358958.       -124901.       -71578.6     
  14.9000        150.000       -358958.       -124901.       -71578.6     
  15.0000        151.000       -358958.       -124901.       -71578.6     
  15.1000        152.000       -358958.       -124901.       -71578.6     
  15.2000        153.000       -358958.       -124901.       -71578.6     
  15.3000        154.000       -358958.       -124901.       -71578.6     
  15.4000        155.000       -358958.       -124901.       -71578.6     
  15.5000        156.000       -358958.       -124901.       -71578.6     
  15.6000        157.000       -358958.       -124901.       -71578.6     
  15.7000        158.000       -358958.       -124901.       -71578.6     
  15.8000        159.000       -358958.       -124901.       -71578.6     
  15.9000        160.000       -358958.       -124901.       -71578.6     
  16.0000        161.000       -358958.       -124901.       -71578.6     
  16.1000        162.000       -358958.       -124901.       -71578.6     
  16.2000        163.000       -358958.       -124901.       -71578.6     
  16.3000        164.000       -358958.       -124901.       -71578.6     
  16.4000        165.000       -358958.       -124901.       -71578.6     
  16.5000        166.000       -358958.       -124901.       -71578.6     
  16.6000        167.000       -358958.       -124901.       -71578.6     
  16.7000        168.000       -358958.       -124901.       -71578.6     
  16.8000        169.000       -358958.       -124901.       -71578.6     
  16.9000        170.000       -358958.       -124901.       -71578.6     
  17.0000        171.000       -358958.       -124901.       -71578.6     
  17.1000        172.000       -358958.       -124901.       -71578.6     
  17.2000        173.000       -358958.       -124901.       -71578.6     
  17.3000        174.000       -358958.       -124901.       -71578.6     
  17.4000        175.000       -358958.       -124901.       -71578.6     
  17.5000        176.000       -358958.       -124901.       -71578.6     
  17.6000        177.000       -358958.       -124901.       -71578.6     
  17.7000        178.000       -358958.       -124901.       -71578.6     
  17.8000        179.000       -358958.       -124901.       -71578.3     
  17.9000        180.000       -358958.       -124901.       -71578.3     
  18.0000        181.000       -358958.       -124901.       -71578.3     
  18.1000        182.000       -358958.       -124901.       -71578.3     
  18.2000        183.000       -358924.       -125009.       -71614.1     
  18.3000        184.000       -358924.       -125009.       -71614.1     
  18.4000        185.000       -358928.       -124997.       -71610.0     
  18.5000        186.000       -358928.       -124997.       -71610.0     
  18.6000        187.000       -357726.       -39688.4       -72729.6     
  18.7000        188.000       -357131.       -39242.1       -73306.2     
  18.8000        189.000       -357164.       -39266.8       -73274.1     
  18.9000        190.000       -356483.       -38755.8       -73934.7     
  19.0000        191.000       -354644.       -37376.9       -75717.8     
  19.1000        192.000       -359168.       -124278.       -71367.1     
  19.2000        193.000       -359168.       -124278.       -71367.1     
  19.3000        194.000       -359168.       -124278.       -71367.1     
  19.4000        195.000       -359168.       -124278.       -71367.1     
  19.5000        196.000       -359168.       -124278.       -71367.1     
  19.6000        197.000       -359168.       -124278.       -71367.1     
  19.7000        198.000       -359168.       -124278.       -71367.1     
  19.8000        199.000       -359384.       -123632.       -71148.5     
  19.9000        200.000       -359384.       -123632.       -71148.5     
  20.0000        201.000       -359384.       -123632.       -71148.5     
  20.1000        202.000       -359398.       -123591.       -71134.9     
  20.2000        203.000       -359398.       -123591.       -71134.9     
  20.3000        204.000       -359398.       -123591.       -71134.9     
  20.4000        205.000       -359398.       -123591.       -71134.9     
  20.5000        206.000       -359398.       -123591.       -71134.9     
  20.6000        207.000       -359674.       -122766.       -70856.0     
  20.7000        208.000       -359674.       -122766.       -70856.0     
  20.8000        209.000       -359674.       -122766.       -70856.0     
  20.9000        210.000       -359674.       -122766.       -70856.0     
  21.0000        211.000       -359674.       -122766.       -70856.0     
  21.1000        212.000       -359674.       -122766.       -70856.0     
  21.2000        213.000       -359674.       -122766.       -70856.0     
  21.3000        214.000       -359674.       -122766.       -70856.0     
  21.4000        215.000       -359674.       -122766.       -70856.0     
  21.5000        216.000       -359674.       -122766.       -70856.0     
  21.6000        217.000       -359674.       -122766.       -70856.0     
  21.7000        218.000       -359759.       -122512.       -70770.0     
  21.8000        219.000       -359759.       -122512.       -70770.0     
  21.9000        220.000       -359759.       -122512.       -70770.0     
  22.0000        221.000       -359777.       -122457.       -70751.4     
  22.1000        222.000       -359777.       -122457.       -70751.4     
  22.2000        223.000       -359777.       -122457.       -70751.4     
  22.3000        224.000       -359777.       -122457.       -70751.4     
  22.4000        225.000       -359895.       -122105.       -70632.3     
  22.5000        226.000       -360012.       -121756.       -70514.2     
  22.6000        227.000       -360012.       -121756.       -70514.2     
  22.7000        228.000       -360012.       -121756.       -70514.2     
  22.8000        229.000       -359168.       -124278.       -71367.1     
  22.9000        230.000       -360170.       -121283.       -70354.4     
  23.0000        231.000       -360625.       -119922.       -69893.8     
  23.1000        232.000       -359674.       -122766.       -70849.0     
  23.2000        233.000       -369981.       -91946.0       -60430.7     
  23.3000        234.000       -369999.       -91890.2       -60411.9     
  23.4000        235.000       -370633.       -86517.2       -59770.6     
  23.5000        236.000       -371089.       -70959.2       -59395.0     
  23.6000        237.000       -371089.       -70959.2       -59395.0     
  23.7000        238.000       -371089.       -70959.2       -59395.0     
  23.8000        239.000       -371089.       -70959.2       -59395.0     
  23.9000        240.000       -371089.       -70959.2       -59395.0     
  24.0000        241.000       -371089.       -70959.2       -59395.0     
  24.1000        242.000       -371089.       -70959.2       -59395.0     
  24.2000        243.000       -371089.       -62465.3       -59349.0     
  24.3000        244.000       -371089.       -62466.9       -59349.0     
  24.4000        245.000       -366004.       -45896.8       -64512.0     
  24.5000        246.000       -366004.       -45896.8       -64512.0     
  24.6000        247.000       -366004.       -45896.8       -64512.0     
  24.7000        248.000       -366004.       -45896.8       -64512.0     
  24.8000        249.000       -366004.       -45896.8       -64512.0     
  24.9000        250.000       -366004.       -45896.8       -64512.0     
  25.0000        251.000       -363344.       -43901.7       -67189.6     
