|6.6.6
PT_inf_gloss42_2.tab                                                                                
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
           5
n,alqt.        node#          mu[O2],J/mol   mu[S2],J/mol   mu[C],J/mol   
  8.00000        81.0000       -359382.       -124203.       -71304.7     
  8.10000        82.0000       -359382.       -124203.       -71304.7     
  8.20000        83.0000       -359382.       -124203.       -71304.7     
  8.30000        84.0000       -359382.       -124203.       -71304.7     
  8.40000        85.0000       -359382.       -124203.       -71304.7     
  8.50000        86.0000       -359382.       -124203.       -71304.7     
  8.60000        87.0000       -359382.       -124203.       -71304.7     
  8.70000        88.0000       -359382.       -124203.       -71304.7     
  8.80000        89.0000       -359382.       -124203.       -71304.7     
  8.90000        90.0000       -359382.       -124203.       -71304.7     
  9.00000        91.0000       -359382.       -124203.       -71304.7     
  9.10000        92.0000       -359382.       -124203.       -71304.7     
  9.20000        93.0000       -359382.       -124203.       -71304.7     
  9.30000        94.0000       -359382.       -124203.       -71304.7     
  9.40000        95.0000       -359382.       -124203.       -71304.7     
  9.50000        96.0000       -359382.       -124203.       -71304.7     
  9.60000        97.0000       -359382.       -124203.       -71304.7     
  9.70000        98.0000       -359382.       -124203.       -71304.7     
  9.80000        99.0000       -359382.       -124203.       -71304.7     
  9.90000        100.000       -359382.       -124203.       -71304.7     
  10.0000        101.000       -359382.       -124203.       -71304.7     
  10.1000        102.000       -359382.       -124203.       -71304.7     
  10.2000        103.000       -359382.       -124203.       -71304.7     
  10.3000        104.000       -359382.       -124203.       -71304.7     
  10.4000        105.000       -359382.       -124203.       -71304.7     
  10.5000        106.000       -359382.       -124203.       -71304.7     
  10.6000        107.000       -359382.       -124203.       -71304.7     
  10.7000        108.000       -359382.       -124203.       -71304.7     
  10.8000        109.000       -359382.       -124203.       -71304.7     
  10.9000        110.000       -359382.       -124203.       -71304.7     
  11.0000        111.000       -359382.       -124203.       -71304.7     
  11.1000        112.000       -359382.       -124203.       -71304.7     
  11.2000        113.000       -359382.       -124203.       -71304.7     
  11.3000        114.000       -359382.       -124203.       -71304.7     
  11.4000        115.000       -359382.       -124203.       -71304.7     
  11.5000        116.000       -359382.       -124203.       -71304.7     
  11.6000        117.000       -359382.       -124203.       -71304.7     
  11.7000        118.000       -359382.       -124203.       -71304.7     
  11.8000        119.000       -359382.       -124203.       -71304.7     
  11.9000        120.000       -359382.       -124203.       -71304.7     
  12.0000        121.000       -359382.       -124203.       -71304.7     
  12.1000        122.000       -359382.       -124203.       -71304.7     
  12.2000        123.000       -359382.       -124203.       -71304.7     
  12.3000        124.000       -359382.       -124203.       -71304.7     
  12.4000        125.000       -359382.       -124203.       -71304.7     
  12.5000        126.000       -359382.       -124203.       -71304.7     
  12.6000        127.000       -359382.       -124203.       -71304.7     
  12.7000        128.000       -359382.       -124203.       -71304.7     
  12.8000        129.000       -359382.       -124203.       -71304.7     
  12.9000        130.000       -359382.       -124203.       -71304.7     
  13.0000        131.000       -359382.       -124203.       -71304.7     
  13.1000        132.000       -359382.       -124203.       -71304.7     
  13.2000        133.000       -359382.       -124203.       -71304.7     
  13.3000        134.000       -359382.       -124203.       -71304.7     
  13.4000        135.000       -359382.       -124203.       -71304.7     
  13.5000        136.000       -359382.       -124203.       -71304.7     
  13.6000        137.000       -359382.       -124203.       -71304.7     
  13.7000        138.000       -359382.       -124203.       -71304.7     
  13.8000        139.000       -359382.       -124203.       -71304.7     
  13.9000        140.000       -359382.       -124203.       -71304.7     
  14.0000        141.000       -359382.       -124203.       -71304.7     
  14.1000        142.000       -359382.       -124203.       -71304.7     
  14.2000        143.000       -359382.       -124203.       -71304.7     
  14.3000        144.000       -359382.       -124203.       -71304.7     
  14.4000        145.000       -359382.       -124203.       -71304.7     
  14.5000        146.000       -359382.       -124203.       -71304.7     
  14.6000        147.000       -359382.       -124203.       -71304.7     
  14.7000        148.000       -359382.       -124203.       -71304.7     
  14.8000        149.000       -359382.       -124203.       -71304.7     
  14.9000        150.000       -359382.       -124203.       -71304.7     
  15.0000        151.000       -359382.       -124203.       -71304.7     
  15.1000        152.000       -359382.       -124203.       -71304.7     
  15.2000        153.000       -359382.       -124203.       -71304.7     
  15.3000        154.000       -359382.       -124203.       -71304.7     
  15.4000        155.000       -359382.       -124203.       -71304.7     
  15.5000        156.000       -359382.       -124203.       -71304.7     
  15.6000        157.000       -359382.       -124203.       -71304.7     
  15.7000        158.000       -359382.       -124203.       -71304.7     
  15.8000        159.000       -359382.       -124203.       -71304.7     
  15.9000        160.000       -359382.       -124203.       -71304.7     
  16.0000        161.000       -359382.       -124203.       -71304.7     
  16.1000        162.000       -359382.       -124203.       -71304.7     
  16.2000        163.000       -359382.       -124203.       -71304.7     
  16.3000        164.000       -359382.       -124203.       -71304.7     
  16.4000        165.000       -359382.       -124203.       -71304.7     
  16.5000        166.000       -359382.       -124203.       -71304.7     
  16.6000        167.000       -359382.       -124203.       -71304.7     
  16.7000        168.000       -359382.       -124203.       -71304.7     
  16.8000        169.000       -359382.       -124203.       -71304.7     
  16.9000        170.000       -359382.       -124203.       -71304.7     
  17.0000        171.000       -359382.       -124203.       -71304.7     
  17.1000        172.000       -359382.       -124203.       -71304.7     
  17.2000        173.000       -359382.       -124203.       -71304.7     
  17.3000        174.000       -359382.       -124203.       -71304.7     
  17.4000        175.000       -359382.       -124203.       -71304.7     
  17.5000        176.000       -359382.       -124203.       -71304.7     
  17.6000        177.000       -359382.       -124203.       -71304.7     
  17.7000        178.000       -359382.       -124203.       -71304.7     
  17.8000        179.000       -359382.       -124203.       -71304.7     
  17.9000        180.000       -359380.       -124208.       -71306.5     
  18.0000        181.000       -359348.       -124308.       -71339.6     
  18.1000        182.000       -359348.       -124308.       -71339.6     
  18.2000        183.000       -359352.       -124297.       -71335.7     
  18.3000        184.000       -359352.       -124297.       -71335.7     
  18.4000        185.000       -357689.       -39747.7       -72901.3     
  18.5000        186.000       -357689.       -39747.7       -72901.3     
  18.6000        187.000       -359352.       -124297.       -71335.7     
  18.7000        188.000       -359352.       -124297.       -71335.7     
  18.8000        189.000       -359352.       -124297.       -71335.7     
  18.9000        190.000       -359352.       -124297.       -71335.7     
  19.0000        191.000       -359352.       -124297.       -71335.7     
  19.1000        192.000       -359352.       -124297.       -71335.7     
  19.2000        193.000       -359352.       -124297.       -71335.7     
  19.3000        194.000       -359352.       -124297.       -71335.7     
  19.4000        195.000       -359352.       -124297.       -71335.7     
  19.5000        196.000       -359352.       -124297.       -71335.7     
  19.6000        197.000       -359352.       -124297.       -71335.7     
  19.7000        198.000       -359352.       -124297.       -71335.7     
  19.8000        199.000       -359425.       -124078.       -71261.8     
  19.9000        200.000       -359425.       -124078.       -71261.8     
  20.0000        201.000       -359425.       -124078.       -71261.8     
  20.1000        202.000       -359425.       -124078.       -71261.8     
  20.2000        203.000       -359707.       -123235.       -70976.7     
  20.3000        204.000       -359707.       -123235.       -70976.7     
  20.4000        205.000       -359707.       -123235.       -70976.7     
  20.5000        206.000       -359707.       -123235.       -70976.7     
  20.6000        207.000       -359707.       -123235.       -70976.7     
  20.7000        208.000       -359711.       -123223.       -70972.5     
  20.8000        209.000       -359711.       -123223.       -70972.5     
  20.9000        210.000       -359711.       -123223.       -70972.5     
  21.0000        211.000       -359711.       -123223.       -70972.5     
  21.1000        212.000       -359711.       -123223.       -70972.5     
  21.2000        213.000       -359711.       -123223.       -70972.5     
  21.3000        214.000       -359711.       -123223.       -70972.5     
  21.4000        215.000       -359711.       -123223.       -70972.5     
  21.5000        216.000       -359711.       -123223.       -70972.5     
  21.6000        217.000       -359711.       -123223.       -70972.5     
  21.7000        218.000       -359825.       -122881.       -70857.1     
  21.8000        219.000       -359825.       -122881.       -70857.1     
  21.9000        220.000       -359825.       -122881.       -70857.1     
  22.0000        221.000       -359917.       -122607.       -70764.4     
  22.1000        222.000       -360053.       -122202.       -70627.4     
  22.2000        223.000       -360053.       -122202.       -70627.4     
  22.3000        224.000       -360053.       -122202.       -70627.4     
  22.4000        225.000       -360083.       -122112.       -70596.7     
  22.5000        226.000       -360083.       -122112.       -70596.7     
  22.6000        227.000       -359352.       -124297.       -71335.7     
  22.7000        228.000       -360207.       -121740.       -70471.0     
  22.8000        229.000       -360695.       -120281.       -69977.4     
  22.9000        230.000       -359711.       -123223.       -70969.9     
  23.0000        231.000       -370011.       -92428.2       -60556.7     
  23.1000        232.000       -359711.       -123223.       -70972.5     
  23.2000        233.000       -370663.       -86848.4       -59896.7     
  23.3000        234.000       -370660.       -85879.5       -59899.5     
  23.4000        235.000       -371119.       -70953.0       -59522.1     
  23.5000        236.000       -371119.       -70953.0       -59522.1     
  23.6000        237.000       -371119.       -70953.0       -59522.1     
  23.7000        238.000       -371119.       -70953.0       -59522.1     
  23.8000        239.000       -371119.       -70953.0       -59522.1     
  23.9000        240.000       -371119.       -70953.0       -59522.1     
  24.0000        241.000       -371119.       -64372.3       -59476.1     
  24.1000        242.000       -371119.       -62595.3       -59476.1     
  24.2000        243.000       -371119.       -62595.3       -59476.1     
  24.3000        244.000       -371119.       -62595.3       -59476.1     
  24.4000        245.000       -371119.       -62595.3       -59476.1     
  24.5000        246.000       -371119.       -62595.3       -59476.1     
  24.6000        247.000       -363186.       -43870.9       -67504.3     
  24.7000        248.000       -363186.       -43870.9       -67504.3     
  24.8000        249.000       -363186.       -43870.9       -67504.3     
  24.9000        250.000       -363186.       -43870.9       -67504.3     
  25.0000        251.000       -363186.       -43870.9       -67504.3     
