|6.6.6
PT_inf_gloss40_2.tab                                                                                
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
           5
n,alqt.        node#          mu[O2],J/mol   mu[S2],J/mol   mu[C],J/mol   
  8.20000        83.0000       -358079.       -126395.       -72158.6     
  8.30000        84.0000       -358079.       -126395.       -72158.6     
  8.40000        85.0000       -358079.       -126395.       -72158.6     
  8.50000        86.0000       -358079.       -126395.       -72158.6     
  8.60000        87.0000       -358079.       -126395.       -72158.6     
  8.70000        88.0000       -358079.       -126395.       -72158.6     
  8.80000        89.0000       -358079.       -126395.       -72158.6     
  8.90000        90.0000       -358079.       -126395.       -72158.6     
  9.00000        91.0000       -358079.       -126395.       -72158.6     
  9.10000        92.0000       -358079.       -126395.       -72158.6     
  9.20000        93.0000       -358079.       -126395.       -72158.6     
  9.30000        94.0000       -358079.       -126395.       -72158.6     
  9.40000        95.0000       -358079.       -126395.       -72158.6     
  9.50000        96.0000       -358079.       -126395.       -72158.6     
  9.60000        97.0000       -358079.       -126395.       -72158.6     
  9.70000        98.0000       -358079.       -126395.       -72158.6     
  9.80000        99.0000       -358079.       -126395.       -72158.6     
  9.90000        100.000       -358079.       -126395.       -72158.6     
  10.0000        101.000       -358079.       -126395.       -72158.6     
  10.1000        102.000       -358079.       -126395.       -72158.6     
  10.2000        103.000       -358079.       -126395.       -72158.6     
  10.3000        104.000       -358079.       -126395.       -72158.6     
  10.4000        105.000       -358079.       -126395.       -72158.6     
  10.5000        106.000       -358079.       -126395.       -72158.6     
  10.6000        107.000       -358079.       -126395.       -72158.6     
  10.7000        108.000       -358079.       -126395.       -72158.6     
  10.8000        109.000       -358079.       -126395.       -72158.6     
  10.9000        110.000       -358079.       -126395.       -72158.6     
  11.0000        111.000       -358079.       -126395.       -72158.6     
  11.1000        112.000       -358079.       -126395.       -72158.6     
  11.2000        113.000       -358079.       -126395.       -72158.6     
  11.3000        114.000       -358079.       -126395.       -72158.6     
  11.4000        115.000       -358079.       -126395.       -72158.6     
  11.5000        116.000       -358079.       -126395.       -72158.6     
  11.6000        117.000       -358079.       -126395.       -72158.6     
  11.7000        118.000       -358079.       -126395.       -72158.6     
  11.8000        119.000       -358079.       -126395.       -72158.6     
  11.9000        120.000       -358079.       -126395.       -72158.6     
  12.0000        121.000       -358079.       -126395.       -72158.6     
  12.1000        122.000       -358079.       -126395.       -72158.6     
  12.2000        123.000       -358079.       -126395.       -72158.6     
  12.3000        124.000       -358079.       -126395.       -72158.6     
  12.4000        125.000       -358079.       -126395.       -72158.6     
  12.5000        126.000       -358079.       -126395.       -72158.6     
  12.6000        127.000       -358079.       -126395.       -72158.6     
  12.7000        128.000       -358079.       -126395.       -72158.6     
  12.8000        129.000       -358079.       -126395.       -72158.6     
  12.9000        130.000       -358079.       -126395.       -72158.6     
  13.0000        131.000       -358177.       -126100.       -72059.1     
  13.1000        132.000       -358177.       -126100.       -72059.1     
  13.2000        133.000       -358177.       -126100.       -72059.1     
  13.3000        134.000       -358177.       -126100.       -72059.1     
  13.4000        135.000       -358177.       -126100.       -72059.1     
  13.5000        136.000       -358177.       -126100.       -72059.1     
  13.6000        137.000       -358177.       -126100.       -72059.1     
  13.7000        138.000       -358177.       -126100.       -72059.1     
  13.8000        139.000       -358177.       -126100.       -72059.1     
  13.9000        140.000       -358177.       -126100.       -72059.1     
  14.0000        141.000       -358307.       -125713.       -71928.2     
  14.1000        142.000       -358307.       -125713.       -71928.2     
  14.2000        143.000       -358307.       -125713.       -71928.2     
  14.3000        144.000       -358307.       -125713.       -71928.2     
  14.4000        145.000       -358575.       -124911.       -71657.1     
  14.5000        146.000       -358575.       -124911.       -71657.1     
  14.6000        147.000       -358575.       -124911.       -71657.1     
  14.7000        148.000       -358575.       -124911.       -71657.1     
  14.8000        149.000       -358852.       -124083.       -71377.3     
  14.9000        150.000       -358852.       -124083.       -71377.3     
  15.0000        151.000       -358852.       -124083.       -71377.3     
  15.1000        152.000       -358852.       -124083.       -71377.3     
  15.2000        153.000       -358852.       -124083.       -71377.3     
  15.3000        154.000       -358852.       -124083.       -71377.3     
  15.4000        155.000       -358852.       -124083.       -71377.3     
  15.5000        156.000       -358852.       -124083.       -71377.3     
  15.6000        157.000       -358556.       -40136.5       -71672.5     
  15.7000        158.000       -358556.       -40136.5       -71672.5     
  15.8000        159.000       -358556.       -40136.5       -71672.5     
  15.9000        160.000       -358556.       -40136.5       -71672.5     
  16.0000        161.000       -358556.       -40136.5       -71672.5     
  16.1000        162.000       -358556.       -40136.5       -71672.5     
  16.2000        163.000       -358556.       -40136.5       -71672.5     
  16.3000        164.000       -358556.       -40136.5       -71672.5     
  16.4000        165.000       -358556.       -40136.5       -71672.5     
  16.5000        166.000       -358556.       -40136.5       -71672.5     
  16.6000        167.000       -358556.       -40136.5       -71672.5     
  16.7000        168.000       -358556.       -40136.5       -71672.5     
  16.8000        169.000       -358556.       -40136.5       -71672.5     
  16.9000        170.000       -358556.       -40136.5       -71672.5     
  17.0000        171.000       -358556.       -40136.5       -71672.5     
  17.1000        172.000       -359405.       -40773.2       -70813.7     
  17.2000        173.000       -359593.       -121865.       -70627.4     
  17.3000        174.000       -359593.       -121865.       -70627.4     
  17.4000        175.000       -359599.       -121854.       -70622.9     
  17.5000        176.000       -359625.       -121775.       -70596.1     
  17.6000        177.000       -360094.       -120371.       -70121.4     
  17.7000        178.000       -360094.       -120371.       -70121.4     
  17.8000        179.000       -360286.       -119800.       -69928.1     
  17.9000        180.000       -360286.       -119800.       -69928.1     
  18.0000        181.000       -360303.       -119747.       -69910.1     
  18.1000        182.000       -360303.       -119747.       -69910.1     
  18.2000        183.000       -360523.       -119090.       -69687.9     
  18.3000        184.000       -360523.       -119090.       -69687.9     
  18.4000        185.000       -360581.       -118916.       -69629.2     
  18.5000        186.000       -360581.       -118916.       -69629.2     
  18.6000        187.000       -360581.       -118916.       -69629.2     
  18.7000        188.000       -360581.       -118916.       -69629.2     
  18.8000        189.000       -360581.       -118916.       -69629.2     
  18.9000        190.000       -360581.       -118916.       -69629.2     
  19.0000        191.000       -360581.       -118916.       -69629.2     
  19.1000        192.000       -360581.       -118916.       -69629.2     
  19.2000        193.000       -360651.       -118709.       -69558.8     
  19.3000        194.000       -360651.       -118709.       -69558.8     
  19.4000        195.000       -360651.       -118709.       -69558.8     
  19.5000        196.000       -360651.       -118709.       -69558.8     
  19.6000        197.000       -360965.       -117768.       -69240.6     
  19.7000        198.000       -360836.       -52369.2       -69370.7     
  19.8000        199.000       -360836.       -41846.1       -69370.7     
  19.9000        200.000       -360836.       -41846.1       -69370.7     
  20.0000        201.000       -360836.       -41846.1       -69370.7     
  20.1000        202.000       -360836.       -41846.1       -69370.7     
  20.2000        203.000       -360836.       -41846.1       -69370.7     
  20.3000        204.000       -360836.       -41846.1       -69370.7     
  20.4000        205.000       -360836.       -41846.1       -69370.7     
  20.5000        206.000       -360836.       -41846.1       -69370.7     
  20.6000        207.000       -360836.       -41846.1       -69370.7     
  20.7000        208.000       -360836.       -41846.1       -69370.7     
  20.8000        209.000       -360836.       -41846.1       -69370.7     
  20.9000        210.000       -360836.       -41846.1       -69370.7     
  21.0000        211.000       -360836.       -41846.1       -69370.7     
  21.1000        212.000       -360836.       -41846.1       -69370.7     
  21.2000        213.000       -360836.       -41846.1       -69370.7     
  21.3000        214.000       -360836.       -41846.1       -69370.7     
  21.4000        215.000       -360836.       -41846.1       -69370.7     
  21.5000        216.000       -360836.       -41846.1       -69370.7     
  21.6000        217.000       -360836.       -41846.1       -69370.7     
  21.7000        218.000       -360836.       -41846.1       -69370.7     
  21.8000        219.000       -360836.       -41846.1       -69370.7     
  21.9000        220.000       -359862.       -41116.3       -70355.2     
  22.0000        221.000       -358211.       -39877.8       -72023.9     
  22.1000        222.000       -358211.       -39877.6       -72024.2     
  22.2000        223.000       -358211.       -39877.6       -72024.2     
  22.3000        224.000       -358211.       -39877.6       -72024.2     
  22.4000        225.000       -358211.       -39877.6       -72024.2     
  22.5000        226.000       -358211.       -39877.6       -72024.2     
  22.6000        227.000       -361286.       -42183.9       -68914.1     
  22.7000        228.000       -363134.       -43570.3       -67041.5     
  22.8000        229.000       -369932.       -90692.1       -60157.5     
  22.9000        230.000       -370574.       -49150.2       -59597.6     
  23.0000        231.000       -370569.       -49146.0       -59599.6     
  23.1000        232.000       -370569.       -49146.0       -59599.6     
  23.2000        233.000       -370569.       -49146.0       -59599.6     
  23.3000        234.000       -370569.       -49146.0       -59599.6     
  23.4000        235.000       -370569.       -49146.0       -59599.6     
  23.5000        236.000       -370569.       -49146.0       -59599.6     
  23.6000        237.000       -370569.       -49146.0       -59599.6     
  23.7000        238.000       -370569.       -49146.0       -59599.6     
  23.8000        239.000       -370569.       -49146.0       -59599.6     
  23.9000        240.000       -370569.       -49146.0       -59599.6     
  24.0000        241.000       -371029.       -62288.0       -59121.5     
  24.1000        242.000       -371029.       -62288.0       -59121.5     
  24.2000        243.000       -371029.       -62288.0       -59121.5     
  24.3000        244.000       -363824.       -44087.5       -66414.8     
  24.4000        245.000       -363824.       -44087.5       -66414.8     
  24.5000        246.000       -363824.       -44087.5       -66414.8     
  24.6000        247.000       -363824.       -44087.5       -66414.8     
  24.7000        248.000       -363824.       -44087.5       -66414.8     
  24.8000        249.000       -363824.       -44087.5       -66414.8     
  24.9000        250.000       -363824.       -44087.5       -66414.8     
  25.0000        251.000       -363824.       -44087.5       -66414.8     
