|6.6.6
PT_inf_gloss44_2.tab                                                                                
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
           5
n,alqt.        node#          mu[O2],J/mol   mu[S2],J/mol   mu[C],J/mol   
  9.50000        96.0000       -358442.       -120146.       -70359.2     
  9.60000        97.0000       -358442.       -120146.       -70359.2     
  9.70000        98.0000       -358442.       -120146.       -70359.2     
  9.80000        99.0000       -358442.       -120146.       -70359.2     
  9.90000        100.000       -358442.       -120146.       -70359.2     
  10.0000        101.000       -358442.       -120146.       -70359.2     
  10.1000        102.000       -358442.       -120146.       -70359.2     
  10.2000        103.000       -358442.       -120146.       -70359.2     
  10.3000        104.000       -358442.       -120146.       -70359.2     
  10.4000        105.000       -358442.       -120146.       -70359.2     
  10.5000        106.000       -358442.       -120146.       -70359.2     
  10.6000        107.000       -358442.       -120146.       -70359.2     
  10.7000        108.000       -358442.       -120146.       -70359.2     
  10.8000        109.000       -358442.       -120146.       -70359.2     
  10.9000        110.000       -358442.       -120146.       -70359.2     
  11.0000        111.000       -358442.       -120146.       -70359.2     
  11.1000        112.000       -358442.       -120146.       -70359.2     
  11.2000        113.000       -358442.       -120146.       -70359.2     
  11.3000        114.000       -358442.       -120146.       -70359.2     
  11.4000        115.000       -358442.       -120146.       -70359.2     
  11.5000        116.000       -358442.       -120146.       -70359.2     
  11.6000        117.000       -358442.       -120146.       -70359.2     
  11.7000        118.000       -358442.       -120146.       -70359.2     
  11.8000        119.000       -358442.       -120146.       -70359.2     
  11.9000        120.000       -358442.       -120146.       -70359.2     
  12.0000        121.000       -358442.       -120146.       -70359.2     
  12.1000        122.000       -358442.       -120146.       -70359.2     
  12.2000        123.000       -358442.       -120146.       -70359.2     
  12.3000        124.000       -358442.       -120146.       -70359.2     
  12.4000        125.000       -358442.       -120146.       -70359.2     
  12.5000        126.000       -358442.       -120146.       -70359.2     
  12.6000        127.000       -358442.       -120146.       -70359.2     
  12.7000        128.000       -358442.       -120146.       -70359.2     
  12.8000        129.000       -358442.       -120146.       -70359.2     
  12.9000        130.000       -358442.       -120146.       -70359.2     
  13.0000        131.000       -358442.       -120146.       -70359.2     
  13.1000        132.000       -358442.       -120146.       -70359.2     
  13.2000        133.000       -358442.       -120146.       -70359.2     
  13.3000        134.000       -358442.       -120146.       -70359.2     
  13.4000        135.000       -358442.       -120146.       -70359.2     
  13.5000        136.000       -358442.       -120146.       -70359.2     
  13.6000        137.000       -358442.       -120146.       -70359.2     
  13.7000        138.000       -358442.       -120146.       -70359.2     
  13.8000        139.000       -358442.       -120146.       -70359.2     
  13.9000        140.000       -358442.       -120146.       -70359.2     
  14.0000        141.000       -358442.       -120146.       -70359.2     
  14.1000        142.000       -358442.       -120146.       -70359.2     
  14.2000        143.000       -358442.       -120146.       -70359.2     
  14.3000        144.000       -358442.       -120146.       -70359.2     
  14.4000        145.000       -358442.       -120146.       -70359.2     
  14.5000        146.000       -358442.       -120146.       -70359.2     
  14.6000        147.000       -358442.       -120146.       -70359.2     
  14.7000        148.000       -358442.       -120146.       -70359.2     
  14.8000        149.000       -358442.       -120146.       -70359.2     
  14.9000        150.000       -358442.       -120146.       -70359.2     
  15.0000        151.000       -358442.       -120146.       -70359.2     
  15.1000        152.000       -358442.       -120146.       -70359.2     
  15.2000        153.000       -358442.       -120146.       -70359.2     
  15.3000        154.000       -358442.       -120146.       -70359.2     
  15.4000        155.000       -358442.       -120146.       -70359.2     
  15.5000        156.000       -358442.       -120146.       -70359.2     
  15.6000        157.000       -358442.       -120146.       -70359.2     
  15.7000        158.000       -358442.       -120146.       -70359.2     
  15.8000        159.000       -358442.       -120146.       -70359.2     
  15.9000        160.000       -358442.       -120146.       -70359.2     
  16.0000        161.000       -358442.       -120146.       -70359.2     
  16.1000        162.000       -358442.       -120146.       -70359.2     
  16.2000        163.000       -358442.       -120146.       -70359.2     
  16.3000        164.000       -358442.       -120146.       -70359.2     
  16.4000        165.000       -358442.       -120146.       -70359.2     
  16.5000        166.000       -358442.       -120146.       -70359.2     
  16.6000        167.000       -358442.       -120146.       -70359.2     
  16.7000        168.000       -358442.       -120146.       -70359.2     
  16.8000        169.000       -358442.       -120146.       -70359.2     
  16.9000        170.000       -358442.       -120146.       -70359.2     
  17.0000        171.000       -358442.       -120146.       -70359.2     
  17.1000        172.000       -358442.       -120146.       -70359.2     
  17.2000        173.000       -358442.       -120146.       -70359.2     
  17.3000        174.000       -358442.       -120146.       -70359.2     
  17.4000        175.000       -358442.       -120146.       -70359.2     
  17.5000        176.000       -358442.       -120146.       -70359.2     
  17.6000        177.000       -358442.       -120146.       -70359.2     
  17.7000        178.000       -358442.       -120146.       -70359.2     
  17.8000        179.000       -358442.       -120146.       -70359.2     
  17.9000        180.000       -358442.       -120146.       -70359.2     
  18.0000        181.000       -358442.       -120146.       -70359.2     
  18.1000        182.000       -358442.       -120146.       -70359.2     
  18.2000        183.000       -358442.       -120146.       -70359.2     
  18.3000        184.000       -358442.       -120146.       -70359.2     
  18.4000        185.000       -358442.       -120146.       -70359.2     
  18.5000        186.000       -358442.       -120146.       -70359.2     
  18.6000        187.000       -358442.       -120146.       -70359.2     
  18.7000        188.000       -358442.       -120146.       -70359.2     
  18.8000        189.000       -358442.       -120146.       -70359.2     
  18.9000        190.000       -358413.       -120236.       -70389.0     
  19.0000        191.000       -358413.       -120236.       -70389.0     
  19.1000        192.000       -358413.       -120236.       -70389.0     
  19.2000        193.000       -358413.       -120236.       -70389.0     
  19.3000        194.000       -358444.       -39325.3       -70322.1     
  19.4000        195.000       -358224.       -39160.4       -70535.0     
  19.5000        196.000       -357699.       -38766.8       -71043.7     
  19.6000        197.000       -357699.       -38766.8       -71043.7     
  19.7000        198.000       -357596.       -38689.3       -71143.8     
  19.8000        199.000       -356963.       -38215.1       -71756.5     
  19.9000        200.000       -356317.       -37729.9       -72383.8     
  20.0000        201.000       -355885.       -37406.3       -72802.5     
  20.1000        202.000       -354931.       -36690.8       -73728.5     
  20.2000        203.000       -354623.       -36460.1       -74027.1     
  20.3000        204.000       -351279.       -33952.1       -77271.4     
  20.4000        205.000       -351279.       -33952.1       -77271.4     
  20.5000        206.000       -350843.       -33624.6       -77694.6     
  20.6000        207.000       -333631.       -20715.9       -94379.2     
  20.7000        208.000       -333631.       -20715.9       -94379.2     
  20.8000        209.000       -333631.       -20715.9       -94379.2     
  20.9000        210.000       -333631.       -20715.9       -94379.2     
  21.0000        211.000       -333631.       -20715.9       -94379.2     
  21.1000        212.000       -333631.       -20715.9       -94379.2     
  21.2000        213.000       -333631.       -20715.9       -94379.2     
  21.3000        214.000       -333631.       -20715.9       -94379.2     
  21.4000        215.000       -333631.       -20715.9       -94379.2     
  21.5000        216.000       -333631.       -20715.9       -94379.2     
  21.6000        217.000       -333631.       -20715.9       -94379.2     
  21.7000        218.000       -333631.       -20715.9       -94379.2     
  21.8000        219.000       -333631.       -20715.9       -94379.2     
  21.9000        220.000       -333631.       -20715.9       -94379.2     
  22.0000        221.000       -333631.       -20715.9       -94379.2     
  22.1000        222.000       -333631.       -20715.9       -94379.2     
  22.2000        223.000       -330720.       -18532.8       -97200.8     
  22.3000        224.000       -330720.       -18532.8       -97200.8     
  22.4000        225.000       -330720.       -18532.8       -97200.8     
  22.5000        226.000       -330720.       -18532.8       -97200.8     
  22.6000        227.000       -330720.       -18532.8       -97200.8     
  22.7000        228.000       -330720.       -18532.8       -97200.8     
  22.8000        229.000       -330720.       -18532.8       -97200.8     
  22.9000        230.000       -330720.       -18532.8       -97200.8     
  23.0000        231.000       -330720.       -18532.8       -97200.8     
  23.1000        232.000       -330720.       -18532.8       -97200.8     
  23.2000        233.000       -330720.       -18532.8       -97200.8     
  23.3000        234.000       -330720.       -18532.8       -97200.8     
  23.4000        235.000       -330720.       -18532.8       -97200.8     
  23.5000        236.000       -330720.       -18532.8       -97200.8     
  23.6000        237.000       -330720.       -18532.8       -97200.8     
  23.7000        238.000       -330720.       -18532.8       -97200.8     
  23.8000        239.000       -330720.       -18532.8       -97200.8     
  23.9000        240.000       -358488.       -120012.       -70313.6     
  24.0000        241.000       -358488.       -120012.       -70313.6     
  24.1000        242.000       -358911.       -118746.       -69885.5     
  24.2000        243.000       -358911.       -118746.       -69885.5     
  24.3000        244.000       -358911.       -118746.       -69885.0     
  24.4000        245.000       -358911.       -118746.       -69885.0     
  24.5000        246.000       -359416.       -117236.       -69375.0     
  24.6000        247.000       -358911.       -118746.       -69885.6     
  24.7000        248.000       -359275.       -116371.       -69517.6     
  24.8000        249.000       -370449.       -68862.2       -58284.9     
  24.9000        250.000       -370449.       -68862.2       -58284.9     
  25.0000        251.000       -370449.       -68862.2       -58284.9     
