|6.6.6
PT_inf_gloss10_2.tab                                                                                
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
           5
n,alqt.        node#          mu[O2],J/mol   mu[S2],J/mol   mu[C],J/mol   
  19.4000        195.000       -360245.       -130009.       -73514.5     
  19.5000        196.000       -360245.       -130009.       -73514.5     
  19.6000        197.000       -360245.       -130009.       -73514.5     
  19.7000        198.000       -360245.       -130009.       -73514.5     
  19.8000        199.000       -360245.       -130009.       -73514.5     
  19.9000        200.000       -360245.       -130009.       -73514.5     
  20.0000        201.000       -360245.       -130009.       -73514.5     
  20.1000        202.000       -361195.       -125653.       -72554.4     
  20.2000        203.000       -361235.       -125011.       -72514.0     
  20.3000        204.000       -361435.       -124286.       -72312.5     
  20.4000        205.000       -362152.       -119012.       -71587.4     
  20.5000        206.000       -333562.       -23269.2       -99332.7     
  20.6000        207.000       -370998.       -87698.0       -62622.9     
  20.7000        208.000       -371000.       -85539.9       -62725.3     
  20.8000        209.000       -371465.       -80544.8       -62258.3     
  20.9000        210.000       -371465.       -80544.8       -62258.3     
  21.0000        211.000       -371465.       -80544.8       -62258.3     
  21.1000        212.000       -371465.       -80544.8       -62258.3     
  21.2000        213.000       -371465.       -80544.8       -62258.3     
  21.3000        214.000       -371465.       -80544.8       -62258.3     
  21.4000        215.000       -371465.       -80544.8       -62258.3     
  21.5000        216.000       -371465.       -80544.8       -62258.3     
  21.6000        217.000       -362707.       -45128.1       -71042.4     
  21.7000        218.000       -362704.       -45125.6       -71045.5     
  21.8000        219.000       -362704.       -45125.6       -71045.5     
  21.9000        220.000       -362704.       -45125.6       -71045.5     
  22.0000        221.000       -361510.       -44230.1       -72184.5     
  22.1000        222.000       -361510.       -44230.1       -72184.5     
  22.2000        223.000       -361510.       -44230.1       -72184.5     
  22.3000        224.000       -361510.       -44230.1       -72184.5     
  22.4000        225.000       -361510.       -44230.1       -72184.5     
  22.5000        226.000       -361510.       -44230.1       -72184.5     
  22.6000        227.000       -361510.       -44230.1       -72184.5     
  22.7000        228.000       -361510.       -44230.1       -72184.5     
  22.8000        229.000       -361510.       -44230.1       -72184.5     
  22.9000        230.000       -361510.       -44230.1       -72184.5     
  23.0000        231.000       -361510.       -44230.1       -72184.5     
  23.1000        232.000       -361510.       -44230.1       -72184.5     
  23.2000        233.000       -361510.       -44230.1       -72184.5     
  23.3000        234.000       -361510.       -44230.1       -72184.5     
  23.4000        235.000       -361510.       -44230.1       -72184.5     
  23.5000        236.000       -361510.       -44230.1       -72184.5     
  23.6000        237.000       -361510.       -44230.1       -72184.5     
  23.7000        238.000       -361510.       -44230.1       -72184.5     
  23.8000        239.000       -361510.       -44230.1       -72184.5     
  23.9000        240.000       -348357.       -34365.8       -85051.4     
  24.0000        241.000       -348357.       -34365.8       -85051.4     
  24.1000        242.000       -340989.       -28839.6       -92282.7     
  24.2000        243.000       -340989.       -28839.6       -92282.7     
  24.3000        244.000       -340989.       -28839.6       -92282.7     
  24.4000        245.000       -333766.       -23422.7       -99388.8     
  24.5000        246.000       -333766.       -23422.7       -99388.8     
  24.6000        247.000       -333766.       -23422.7       -99388.8     
  24.7000        248.000       -333766.       -23422.7       -99388.8     
  24.8000        249.000       -328775.       -19679.3       -104309.     
  24.9000        250.000       -325348.       -17108.8       -107694.     
  25.0000        251.000       -322942.       -15304.5       -109588.     
