|6.6.6
PT_inf_gloss1_2.tab                                                                                 
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
           5
n,alqt.        node#          mu[O2],J/mol   mu[S2],J/mol   mu[C],J/mol   
  7.70000        78.0000       -357492.       -163016.       -82325.3     
  7.80000        79.0000       -357492.       -163016.       -82325.3     
  7.90000        80.0000       -357911.       -161763.       -81902.5     
  8.00000        81.0000       -357911.       -161763.       -81902.5     
  8.10000        82.0000       -357943.       -161668.       -81870.3     
  8.20000        83.0000       -357943.       -161668.       -81870.3     
  8.30000        84.0000       -357943.       -161668.       -81870.3     
  8.40000        85.0000       -357943.       -161668.       -81870.3     
  8.50000        86.0000       -357911.       -161763.       -81902.5     
  8.60000        87.0000       -358034.       -161396.       -81778.6     
  8.70000        88.0000       -358034.       -161396.       -81778.6     
  8.80000        89.0000       -358373.       -160382.       -81436.2     
  8.90000        90.0000       -358373.       -160382.       -81436.2     
  9.00000        91.0000       -358386.       -160342.       -81422.7     
  9.10000        92.0000       -358386.       -160342.       -81422.7     
  9.20000        93.0000       -358386.       -160342.       -81422.7     
  9.30000        94.0000       -358386.       -160342.       -81422.7     
  9.40000        95.0000       -358386.       -160342.       -81422.7     
  9.50000        96.0000       -358478.       -160068.       -81330.3     
  9.60000        97.0000       -358478.       -160068.       -81330.3     
  9.70000        98.0000       -358478.       -160068.       -81330.3     
  9.80000        99.0000       -358478.       -160068.       -81330.3     
  9.90000        100.000       -358478.       -160068.       -81330.3     
  10.0000        101.000       -358478.       -160068.       -81330.3     
  10.1000        102.000       -358478.       -160068.       -81330.3     
  10.2000        103.000       -358823.       -159038.       -80982.3     
  10.3000        104.000       -358823.       -159038.       -80982.3     
  10.4000        105.000       -358823.       -159038.       -80982.3     
  10.5000        106.000       -358823.       -159038.       -80982.3     
  10.6000        107.000       -358835.       -159001.       -80969.8     
  10.7000        108.000       -358835.       -159001.       -80969.8     
  10.8000        109.000       -359033.       -158408.       -80769.7     
  10.9000        110.000       -359033.       -158408.       -80769.7     
  11.0000        111.000       -359033.       -158408.       -80769.7     
  11.1000        112.000       -359033.       -158408.       -80769.7     
  11.2000        113.000       -359033.       -158408.       -80769.7     
  11.3000        114.000       -359033.       -158408.       -80769.7     
  11.4000        115.000       -359033.       -158408.       -80769.7     
  11.5000        116.000       -359033.       -158408.       -80769.7     
  11.6000        117.000       -359033.       -158408.       -80769.7     
  11.7000        118.000       -359076.       -158280.       -80726.4     
  11.8000        119.000       -359076.       -158280.       -80726.4     
  11.9000        120.000       -359252.       -157754.       -80548.8     
  12.0000        121.000       -359252.       -157754.       -80548.8     
  12.1000        122.000       -359252.       -157754.       -80548.8     
  12.2000        123.000       -359578.       -156781.       -80220.2     
  12.3000        124.000       -359578.       -156781.       -80220.2     
  12.4000        125.000       -359578.       -156781.       -80220.2     
  12.5000        126.000       -359578.       -156781.       -80220.2     
  12.6000        127.000       -359578.       -156781.       -80220.2     
  12.7000        128.000       -359578.       -156781.       -80220.2     
  12.8000        129.000       -359578.       -156781.       -80220.2     
  12.9000        130.000       -359578.       -156781.       -80220.2     
  13.0000        131.000       -359578.       -156781.       -80220.2     
  13.1000        132.000       -359615.       -156668.       -80182.0     
  13.2000        133.000       -359615.       -156668.       -80182.0     
  13.3000        134.000       -359675.       -156491.       -80122.2     
  13.4000        135.000       -359675.       -156491.       -80122.2     
  13.5000        136.000       -359762.       -156231.       -80034.5     
  13.6000        137.000       -359762.       -156231.       -80034.5     
  13.7000        138.000       -359762.       -156231.       -80034.5     
  13.8000        139.000       -360091.       -155248.       -79702.2     
  13.9000        140.000       -360091.       -155248.       -79702.2     
  14.0000        141.000       -360111.       -155187.       -79681.5     
  14.1000        142.000       -360111.       -155187.       -79681.5     
  14.2000        143.000       -360111.       -155187.       -79681.5     
  14.3000        144.000       -360111.       -155187.       -79681.5     
  14.4000        145.000       -360111.       -155187.       -79681.5     
  14.5000        146.000       -360111.       -155187.       -79681.5     
  14.6000        147.000       -360111.       -155187.       -79681.5     
  14.7000        148.000       -360111.       -155187.       -79681.5     
  14.8000        149.000       -360111.       -155002.       -79681.5     
  14.9000        150.000       -360111.       -155002.       -79681.5     
  15.0000        151.000       -360634.       -153103.       -79153.3     
  15.1000        152.000       -360634.       -151331.       -79153.3     
  15.2000        153.000       -360634.       -151331.       -79153.3     
  15.3000        154.000       -361115.       -147695.       -78668.2     
  15.4000        155.000       -361147.       -146636.       -78635.0     
  15.5000        156.000       -360634.       -147018.       -79153.3     
  15.6000        157.000       -361115.       -144883.       -78668.2     
  15.7000        158.000       -361147.       -144784.       -78635.0     
  15.8000        159.000       -361147.       -144784.       -78635.0     
  15.9000        160.000       -361147.       -144784.       -78635.0     
  16.0000        161.000       -361147.       -144784.       -78635.0     
  16.1000        162.000       -361147.       -144784.       -78635.0     
  16.2000        163.000       -362147.       -141141.       -77625.5     
  16.3000        164.000       -364134.       -133660.       -75620.6     
  16.4000        165.000       -371011.       -111342.       -68673.5     
  16.5000        166.000       -371664.       -106164.       -68014.5     
  16.6000        167.000       -371651.       -104455.       -68027.5     
  16.7000        168.000       -371646.       -101614.       -68032.7     
  16.8000        169.000       -371643.       -100125.       -68135.4     
  16.9000        170.000       -371643.       -100125.       -68135.4     
  17.0000        171.000       -371643.       -100125.       -68135.4     
  17.1000        172.000       -371643.       -100125.       -68135.4     
  17.2000        173.000       -371643.       -100125.       -68135.4     
  17.3000        174.000       -371643.       -100125.       -68135.4     
  17.4000        175.000       -371643.       -100125.       -68135.4     
  17.5000        176.000       -371643.       -100125.       -68135.4     
  17.6000        177.000       -371643.       -100125.       -68135.4     
  17.7000        178.000       -371643.       -100125.       -68135.4     
  17.8000        179.000       -371643.       -100125.       -68135.4     
  17.9000        180.000       -371643.       -100125.       -68135.4     
  18.0000        181.000       -371643.       -100125.       -68135.4     
  18.1000        182.000       -371643.       -100125.       -68135.4     
  18.2000        183.000       -371643.       -100125.       -68135.4     
  18.3000        184.000       -371644.       -88226.9       -64353.0     
  18.4000        185.000       -371644.       -88226.9       -64353.0     
  18.5000        186.000       -371644.       -88226.9       -64353.0     
  18.6000        187.000       -371644.       -88226.9       -64353.0     
  18.7000        188.000       -371644.       -88226.9       -64353.0     
  18.8000        189.000       -371644.       -88226.9       -64353.0     
  18.9000        190.000       -382589.       -62322.9       -57092.1     
  19.0000        191.000       -382589.       -62322.9       -57092.1     
  19.1000        192.000       -382589.       -62322.9       -57092.1     
  19.2000        193.000       -372198.       -55395.6       -62836.0     
  19.3000        194.000       -372198.       -55395.6       -62836.0     
  19.4000        195.000       -372115.       -55340.3       -64357.3     
  19.5000        196.000       -360433.       -46578.7       -79378.4     
  19.6000        197.000       -350562.       -39176.1       -89131.7     
  19.7000        198.000       -341183.       -32141.7       -97059.2     
  19.8000        199.000       -340953.       -31969.2       -96928.2     
  19.9000        200.000       -339150.       -30616.7       -98827.5     
  20.0000        201.000       -339154.       -30620.0       -98824.3     
  20.1000        202.000       -338678.       -30262.6       -98544.7     
  20.2000        203.000       -338491.       -30122.2       -98430.7     
  20.3000        204.000       -338503.       -30131.3       -98418.5     
  20.4000        205.000       -338360.       -30024.4       -98321.6     
  20.5000        206.000       -338363.       -30026.2       -98319.2     
  20.6000        207.000       -335536.       -27906.2       -100729.     
  20.7000        208.000       -335400.       -27804.3       -100626.     
  20.8000        209.000       -335391.       -27797.2       -100618.     
  20.9000        210.000       -335391.       -27797.2       -100618.     
  21.0000        211.000       -335391.       -27797.2       -100618.     
  21.1000        212.000       -335391.       -27797.2       -100618.     
  21.2000        213.000       -335391.       -27797.2       -100618.     
  21.3000        214.000       -335391.       -27797.2       -100618.     
  21.4000        215.000       -335391.       -27797.2       -100618.     
  21.5000        216.000       -335926.       -28198.6       -100067.     
  21.6000        217.000       -327998.       -22252.7       -108160.     
  21.7000        218.000       -327998.       -22252.7       -108160.     
  21.8000        219.000       -327998.       -22252.7       -108160.     
  21.9000        220.000       -327999.       -22253.5       -108159.     
  22.0000        221.000       -325531.       -20402.8       -110668.     
  22.1000        222.000       -325531.       -20402.8       -110668.     
  22.2000        223.000       -325531.       -20402.8       -110668.     
  22.3000        224.000       -320532.       -16653.5       -115740.     
  22.4000        225.000       -320532.       -16653.5       -115740.     
  22.5000        226.000       -320289.       -16471.2       -115986.     
  22.6000        227.000       -320289.       -16471.2       -115986.     
  22.7000        228.000       -320289.       -16471.2       -115986.     
  22.8000        229.000       -319167.       -15629.8       -117123.     
  22.9000        230.000       -319167.       -15629.8       -117123.     
  23.0000        231.000       -319167.       -15629.8       -117123.     
  23.1000        232.000       -319167.       -15629.8       -117123.     
  23.2000        233.000       -318920.       -15444.0       -117374.     
  23.3000        234.000       -318920.       -15444.0       -117374.     
  23.4000        235.000       -318920.       -15444.0       -117374.     
  23.5000        236.000       -317532.       -14402.9       -118779.     
  23.6000        237.000       -317532.       -14402.9       -118779.     
  23.7000        238.000       -317532.       -14402.9       -118779.     
  23.8000        239.000       -316725.       -13798.1       -119595.     
  23.9000        240.000       -316725.       -13798.1       -119595.     
  24.0000        241.000       -316585.       -13692.8       -119737.     
  24.1000        242.000       -316585.       -13692.8       -119737.     
  24.2000        243.000       -316585.       -13692.8       -119737.     
  24.3000        244.000       -316585.       -13692.8       -119737.     
  24.4000        245.000       -314502.       -12130.5       -121843.     
  24.5000        246.000       -314502.       -12130.5       -121843.     
  24.6000        247.000       -314502.       -12130.5       -121843.     
  24.7000        248.000       -314502.       -12130.5       -121843.     
  24.8000        249.000       -313422.       -11321.0       -122934.     
  24.9000        250.000       -313054.       -11045.0       -123305.     
  25.0000        251.000       -313054.       -11045.0       -123305.     
